Index,Fishery,Region,GearType_specific,GearType_general,Year,Target,Target_HMS,Overfishing_Fm,Overfishing_Fm_numeric,Overfishing_Bt,Overfishing_Bt_numeric,TotalBycatch_lbs,TotalBycatch_inds,Bycatch_ratio,ESA_num,ESA_lbs,ESA_birdturt,IUCN_num,IUCN_lbs,IUCN_birdturt,MMPA,VessPers,NORM_Overfishing_Fm,NORM_Overfishing_Bt,NORM_TotalBycatch_lbs,NORM_TotalBycatch_inds,NORM_Bycatch_ratio,NORM_ESA_num,NORM_ESA_lbs,NORM_ESA_birdturt,NORM_IUCN_num,NORM_IUCN_lbs,NORM_IUCN_birdturt,NORM_MMPA,mean_criteria
351,Bering Sea Snow Crab Pot,AK,pots and traps,pots and traps,2014,snow crab,N,None,0,None,0,9024447,0,0.117253425,0,0,0,16,0,0,1,NA,0,0,0.030513322,0,0.139874811,0,0,0,0.355555556,0,0,0,0.043828641
435,Bering Sea Snow Crab Pot,AK,pots and traps,pots and traps,2015,Snow crab,N,None,0,None,0,31724519.53,0,0.438575324,0,0,0,0,0,0,1,NA,0,0,0.107266461,0,0.523188474,0,0,0,0,0,0,0,0.052537911
352,Bering Sea Tanner Crab Pot,AK,pots and traps,pots and traps,2014,Southern Tanner crab,N,None,0,None,0,10476843.37,0,0.43326623,0,0,0,16,0,0,1,NA,0,0,0.035424143,0,0.516855111,0,0,0,0.355555556,0,0,0,0.075652901
436,Bering Sea Tanner Crab Pot,AK,pots and traps,pots and traps,2015,Southern Tanner crab,N,None,0,None,0,18717984.54,0,0.487958529,0,0,0,0,0,0,1,NA,0,0,0.063288963,0,0.582099047,0,0,0,0,0,0,0,0.053782334
353,Bering Sea/Aleutian Islands Catcher Processor Longline,AK,longline,longline,2014,"Pacific cod, Greenland halibut, sablefish",Y,None,0,None,0,53267849.07,1406,0.151367776,1,0,9,18,0,39,1,NA,0,0,0.180108438,0.190980712,0.180570751,0.166666667,0,0.007379469,0.4,0,0.031977698,0,0.096473644
437,Bering Sea/Aleutian Islands Catcher Processor Longline,AK,longline,longline,2015,"Pacific cod, Greenland halibut, Sablefish",Y,None,0,None,0,59630360.15,4219,0.159614407,0,0,0,2,0,103,1,NA,0,0,0.201621263,0.573077968,0.190408382,0,0,0,0.044444444,0,0.084453919,0,0.091167165
NA,Bering Sea/Aleutian Islands Catcher Processor Longline,AK,longline,longline,2010,"Pacific cod, Greenland halibut, Sablefish",Y,None,0,None,0,21989819.04,3022,0.092664042,1,0,15,3,0,65,2,83,0,0,0.07435164,0.410486281,0.110541465,0.166666667,0,0.012299114,0.066666667,0,0.053296163,0.5,0.116192333
NA,Bering Sea/Aleutian Islands Catcher Processor Longline,AK,longline,longline,2011,"Pacific cod, Greenland halibut, Sablefish",Y,None,0,None,0,52543324.93,7362,0.158395725,1,0,5,3,0,38,2,83,0,0,0.177658688,1,0.188954583,0.166666667,0,0.004099705,0.066666667,0,0.031157757,0.5,0.177933672
NA,Bering Sea/Aleutian Islands Catcher Processor Longline,AK,longline,longline,2012,"Pacific cod, Greenland halibut, Sablefish",Y,None,0,None,0,52316063.14,4403,0.143182723,0,0,0,1,0,34,2,505,0,0,0.176890274,0.598071176,0.170806578,0,0,0,0.022222222,0,0.027877993,0.5,0.124655687
NA,Bering Sea/Aleutian Islands Catcher Processor Longline,AK,longline,longline,2013,"Pacific cod, Greenland halibut, Sablefish",Y,None,0,None,0,53617948.71,3426,0.153584612,0,0,0,1,0,4,1,510,0,0,0.181292189,0.465362673,0.183215275,0,0,0,0.022222222,0,0.003279764,0,0.07128101
354,Bering Sea/Aleutian Islands Catcher Vessel Longline,AK,longline,longline,2014,"Sablefish, Pacific cod, Pacific halibut",Y,Pacific halibut undefined,0,None,0,4966638.53,163,0.334121979,1,0,0,18,0,37,1,NA,0,0,0.016793122,0.022140723,0.398583228,0.166666667,0,0,0.4,0,0.030337816,0,0.08621013
438,Bering Sea/Aleutian Islands Catcher Vessel Longline,AK,longline,longline,2015,"Sablefish, Pacific cod, Pacific halibut",Y,Pacific halibut undefined,0,None,0,3433715.65,201,0.34411121,0,0,0,1,0,81,1,NA,0,0,0.011610027,0.027302363,0.410499654,0,0,0,0.022222222,0,0.066415218,0,0.044837457
NA,Bering Sea/Aleutian Islands Catcher Vessel Longline,AK,longline,longline,2010,"Sablefish, Pacific cod, Pacific halibut",Y,Pacific halibut undefined,0,None,0,NA,276,NA,0,0,0,1,0,139,1,2812,0,0,NA,0.037489813,NA,0,0,0,0.022222222,0,0.113971794,0,0.017368383
NA,Bering Sea/Aleutian Islands Catcher Vessel Longline,AK,longline,longline,2011,"Sablefish, Pacific cod, Pacific halibut",Y,Pacific halibut undefined,0,None,0,NA,99,NA,0,0,0,2,0,16,1,2549,0,0,NA,0.013447433,NA,0,0,0,0.044444444,0,0.013119055,0,0.007101093
NA,Bering Sea/Aleutian Islands Catcher Vessel Longline,AK,longline,longline,2012,"Sablefish, Pacific cod, Pacific halibut",Y,Pacific halibut undefined,0,None,0,NA,103,NA,0,0,0,1,0,90,1,2549,0,0,NA,0.013990763,NA,0,0,0,0.022222222,0,0.073794687,0,0.011000767
NA,Bering Sea/Aleutian Islands Catcher Vessel Longline,AK,longline,longline,2013,"Sablefish, Pacific cod, Pacific halibut",Y,Pacific halibut undefined,0,None,0,24588573.61,326,0.446535077,0,0,0,4,0,187,1,2308,0,0,0.08313851,0.044281445,0.53268388,0,0,0,0.088888889,0,0.15332896,0,0.075193474
355,Bering Sea/Aleutian Islands Groundfish Pot,AK,pots and traps,pots and traps,2014,"Pacific cod, sablefish",Y,None,0,None,0,3313878.82,46,0.045612815,0,0,0,16,0,0,1,NA,0,0,0.011204836,0.006248302,0.054412772,0,0,0,0.355555556,0,0,0,0.035618456
439,Bering Sea/Aleutian Islands Groundfish Pot,AK,pots and traps,pots and traps,2015,"Pacific cod, Sablefish",Y,None,0,None,0,3169062.25,214,0.04565311,0,0,0,0,0,0,1,NA,0,0,0.010715185,0.029068188,0.054460841,0,0,0,0,0,0,0,0.007853684
NA,Bering Sea/Aleutian Islands Groundfish Pot,AK,pots and traps,pots and traps,2010,"Pacific cod, Sablefish",Y,None,0,None,0,2237028.14,65,0.046239476,0,0,0,0,0,0,2,NA,0,0,0.007563805,0.008829123,0.055160333,0,0,0,0,0,0,0.5,0.047629438
NA,Bering Sea/Aleutian Islands Groundfish Pot,AK,pots and traps,pots and traps,2011,"Pacific cod, Sablefish",Y,None,0,None,0,2829986.07,0,0.043037816,0,0,0,0,0,0,2,74,0,0,0.009568706,0,0.051340985,0,0,0,0,0,0,0.5,0.046742474
NA,Bering Sea/Aleutian Islands Groundfish Pot,AK,pots and traps,pots and traps,2012,"Pacific cod, Sablefish",Y,None,0,None,0,1744822.32,21,0.026374745,0,0,0,0,0,0,2,74,0,0,0.005899567,0.002852486,0.031463153,0,0,0,0,0,0,0.5,0.045017934
NA,Bering Sea/Aleutian Islands Groundfish Pot,AK,pots and traps,pots and traps,2013,"Pacific cod, Sablefish",Y,None,0,None,0,2699001.88,19,0.038405795,0,0,0,0,0,0,1,74,0,0,0.009125824,0.00258082,0.045815321,0,0,0,0,0,0,0,0.004793497
356,Bering Sea/Aleutian Islands Non-Pollock Trawl,AK,Bottom trawl,trawl,2014,"Flathead sole, rock sole, Atka mackerel, Pacific cod, yellowfin sole, Pacific ocean perch, arrowtooth flounder, sablefish, Greenland turbot, Kamchatka flounder",Y,None,0,None,0,68920776.48,66,0.082403817,0,0,0,16,0,0,1,NA,0,0,0.233033877,0.008964955,0.098301762,0,0,0,0.355555556,0,0,0,0.057988012
440,Bering Sea/Aleutian Islands Non-Pollock Trawl,AK,Bottom trawl,trawl,2015,"Flathead sole, rock sole, Atka mackerel, Pacific cod, yellowfin sole, Pacific ocean, perch, Arrowtooth flounder, Sablefish, Greenland turbot, Kamchatka flounder",Y,None,0,None,0,46982898.33,351,0.060399102,0,0,0,0,0,0,1,NA,0,0,0.158857858,0.047677262,0.072051737,0,0,0,0,0,0,0,0.023215571
NA,Bering Sea/Aleutian Islands Non-Pollock Trawl,AK,Bottom trawl,trawl,2010,"Flathead sole, rock sole, Atka mackerel, Pacific cod, yellowfin sole, Pacific ocean, perch, Arrowtooth flounder, Sablefish, Greenland turbot, Kamchatka flounder",Y,None,0,None,0,45762873.2,467,0.091613418,0,0,0,0,0,0,2,NA,0,0,0.154732728,0.063433849,0.109288147,0,0,0,0,0,0,0.5,0.06895456
NA,Bering Sea/Aleutian Islands Non-Pollock Trawl,AK,Bottom trawl,trawl,2011,"Flathead sole, rock sole, Atka mackerel, Pacific cod, yellowfin sole, Pacific ocean, perch, Arrowtooth flounder, Sablefish, Greenland turbot, Kamchatka flounder",Y,None,0,None,0,32671961,88,0.075542966,0,0,0,0,0,0,2,NA,0,0,0.110469936,0.011953274,0.090117266,0,0,0,0,0,0,0.5,0.059378373
NA,Bering Sea/Aleutian Islands Non-Pollock Trawl,AK,Bottom trawl,trawl,2012,"Flathead sole, rock sole, Atka mackerel, Pacific cod, yellowfin sole, Pacific ocean, perch, Arrowtooth flounder, Sablefish, Greenland turbot, Kamchatka flounder",Y,None,0,None,0,40074572.27,251,0.084616707,0,0,0,0,0,0,2,NA,0,0,0.135499532,0.034093996,0.100941579,0,0,0,0,0,0,0.5,0.064211259
NA,Bering Sea/Aleutian Islands Non-Pollock Trawl,AK,Bottom trawl,trawl,2013,"Flathead sole, rock sole, Atka mackerel, Pacific cod, yellowfin sole, Pacific ocean, perch, Arrowtooth flounder, Sablefish, Greenland turbot, Kamchatka flounder",Y,None,0,None,0,34358217.69,197,0.082430787,0,0,0,0,0,0,2,NA,0,0,0.116171481,0.026759033,0.098333936,0,0,0,0,0,0,0.5,0.061772037
11,Bering Sea/Aleutian Islands Pollock Trawl,AK,Midwater trawl,trawl,2010,Pollock,M,None,0,None,0,15942621.31,94,0.008899856,0,0,0,0,0,0,2,95,0,0,0.053904948,0.012768269,0.010616881,0,0,0,0,0,0,0.5,0.048107508
98,Bering Sea/Aleutian Islands Pollock Trawl,AK,Midwater trawl,trawl,2011,Pollock,M,None,0,None,0,36442321.33,232,0.01362792,0,0,0,0,0,0,2,95,0,0,0.12321822,0.031513176,0.016257118,0,0,0,0,0,0,0.5,0.055915709
185,Bering Sea/Aleutian Islands Pollock Trawl,AK,Midwater trawl,trawl,2012,Pollock,M,None,0,None,0,31084059.45,102,0.011642467,0,0,0,0,0,0,2,95,0,0,0.105100947,0.013854931,0.013888617,0,0,0,0,0,0,0.5,0.052737041
272,Bering Sea/Aleutian Islands Pollock Trawl,AK,Midwater trawl,trawl,2013,Pollock,M,None,0,None,0,26378739.27,134,0.009481037,0,0,0,0,0,0,2,95,0,0,0.08919139,0.018201576,0.011310188,0,0,0,0,0,0,0.5,0.051558596
357,Bering Sea/Aleutian Islands Pollock Trawl,AK,Midwater trawl,trawl,2014,Pollock,M,None,0,Bogoslof stock unknown,0,11066375.57,NA,0.003990254,1,85719.32,0,16,0,0,2,95,0,0,0.03741746,NA,0.004760083,0.166666667,0.049521603,0,0.355555556,0,0,0.5,0.101265579
441,Bering Sea/Aleutian Islands Pollock Trawl,AK,Midwater trawl,trawl,2015,Pollock,M,None,0,Bogoslof stock unknown,0,13298688.38,0,0.0046519,1,90879.65,0,0,0,0,2,102,0,0,0.044965322,0,0.005549378,0.166666667,0.05250282,0,0,0,0,0.5,0.064140349
358,Bering Sea/Aleutian Islands Trawl Limited Access,AK,trawl,trawl,2014,"Yellowfin sole, Pacific cod, Atka mackerel, Pacific ocean perch",Y,None,0,None,0,20164749.26,127,0.101205071,1,8634.05,0,16,0,0,2,NA,0,0,0.068180742,0.017250747,0.120730291,0.166666667,0.004988047,0,0.355555556,0,0,0.5,0.102781004
442,Bering Sea/Aleutian Islands Trawl Limited Access,AK,trawl,trawl,2015,"Yellowfin sole, Pacific cod, Atka mackerel, Pacific ocean perch",Y,None,0,None,0,12789723.47,56,0.09329279,1,9370.83,0,0,0,0,2,NA,0,0,0.043244418,0.007606629,0.111291515,0.166666667,0.005413698,0,0,0,0,0.5,0.069518577
NA,Bering Sea/Aleutian Islands Trawl Limited Access,AK,trawl,trawl,2010,"Yellowfin sole, Pacific cod, Atka mackerel, Pacific ocean perch",Y,None,0,None,0,45861833.74,139,0.111975231,0,0,0,0,0,0,1,NA,0,0,0.155067332,0.018880739,0.133578309,0,0,0,0,0,0,0,0.025627198
NA,Bering Sea/Aleutian Islands Trawl Limited Access,AK,trawl,trawl,2011,"Yellowfin sole, Pacific cod, Atka mackerel, Pacific ocean perch",Y,None,0,None,0,55205890.13,0,0.100262879,0,0,0,0,0,0,1,NA,0,0,0.186661313,0,0.119606325,0,0,0,0,0,0,0,0.025522303
NA,Bering Sea/Aleutian Islands Trawl Limited Access,AK,trawl,trawl,2012,"Yellowfin sole, Pacific cod, Atka mackerel, Pacific ocean perch",Y,None,0,None,0,46096867.1,0,0.083243441,0,0,0,0,0,0,1,NA,0,0,0.155862023,0,0.099303373,0,0,0,0,0,0,0,0.021263783
NA,Bering Sea/Aleutian Islands Trawl Limited Access,AK,trawl,trawl,2013,"Yellowfin sole, Pacific cod, Atka mackerel, Pacific ocean perch",Y,None,0,None,0,59560471.63,0,0.095112289,0,0,0,0,0,0,1,NA,0,0,0.201384957,0,0.113462045,0,0,0,0,0,0,0,0.02623725
359,Bristol Bay Red King Crab Pot,AK,pots and traps,pots and traps,2014,Red king crab,N,None,0,None,0,7166449,NA,0.417784678,0,0,0,16,0,0,2,NA,0,0,0.024231088,NA,0.498386745,0,0,0,0.355555556,0,0,0.5,0.12528849
443,Bristol Bay Red King Crab Pot,AK,pots and traps,pots and traps,2015,Red king crab,N,None,0,None,0,4215238.46,0,0.297161798,0,0,0,0,0,0,2,NA,0,0,0.0142525,0,0.354492419,0,0,0,0,0,0,0.5,0.07239541
1,Gulf of Alaska Halibut Longline,AK,longline,longline,2010,Pacific halibut,M,None,0,None,0,NA,0,NA,0,0,0,0,0,0,1,2521,0,0,NA,0,NA,0,0,0,0,0,0,0,0
88,Gulf of Alaska Halibut Longline,AK,longline,longline,2011,Pacific halibut,Y,None,0,None,0,NA,0,NA,0,0,0,0,0,0,1,2521,0,0,NA,0,NA,0,0,0,0,0,0,0,0
175,Gulf of Alaska Halibut Longline,AK,longline,longline,2012,Pacific halibut,Y,None,0,None,0,NA,0,NA,0,0,0,0,0,0,1,2521,0,0,NA,0,NA,0,0,0,0,0,0,0,0
262,Gulf of Alaska Halibut Longline,AK,longline,longline,2013,Pacific halibut,Y,None,0,None,0,21084486.15,158,0.428416454,0,0,0,2,0,69,1,2280,0,0,0.071290543,0.021461559,0.511069681,0,0,0,0.044444444,0,0.056575927,0,0.058736846
363,Gulf of Alaska Halibut Longline,AK,longline,longline,2014,Pacific halibut,Y,Undefined,0,None,0,11094769.32,151,0.380396791,1,0,0,17,0,33,1,1302,0,0,0.037513465,0.020510731,0.453785714,0.166666667,0,0,0.377777778,0,0.027058052,0,0.090276034
447,Gulf of Alaska Halibut Longline,AK,longline,longline,2015,Pacific halibut,Y,Undefined,0,None,0,10195632.39,204,0.346731327,1,0,0,1,0,19,1,855,0,0,0.034473317,0.027709861,0.413625263,0.166666667,0,0,0.022222222,0,0.015578878,0,0.056689684
364,Gulf of Alaska Nonpelagic Trawl,AK,trawl,trawl,2014,"Pacific cod, Arrowtooth flounder, flathead sole, rex sole, deep water flatfish (Dover sole, Greenland halibut, deepsea sole), and shallow water flatfish (yellowfin sole, rock sole, and other flatfish)",Y,None,0,None,0,23672972.38,NA,0.14773455,1,24782.4,0,16,0,0,1,NA,0,0,0.080042693,NA,0.176236577,0.166666667,0.014317241,0,0.355555556,0,0,0,0.07207443
448,Gulf of Alaska Nonpelagic Trawl,AK,trawl,trawl,2015,"Pacific cod, Arrowtooth flounder, flathead sole, rex sole, deep water flatfish (Dover sole, Greenland halibut, deepsea sole), and shallow water flatfish (yellowfin sole, rock sole, and other flatfish)",Y,None,0,None,0,13226052.08,0,0.126549126,1,23652.84,0,0,0,0,1,NA,0,0,0.044719725,0,0.150963906,0.166666667,0.013664674,0,0,0,0,0,0.031334581
NA,Gulf of Alaska Nonpelagic Trawl,AK,trawl,trawl,2010,"Pacific cod, Arrowtooth flounder, flathead sole, rex sole, deep water flatfish (Dover sole, Greenland halibut, deepsea sole), and shallow water flatfish (yellowfin sole, rock sole, and other flatfish)",Y,None,0,None,0,36984951.08,122,0.269169697,0,0,0,0,0,0,1,,0,0,0.125052952,0.016571584,0.321099878,0,0,0,0,0,0,0,0.038560368
NA,Gulf of Alaska Nonpelagic Trawl,AK,trawl,trawl,2011,"Pacific cod, Arrowtooth flounder, flathead sole, rex sole, deep water flatfish (Dover sole, Greenland halibut, deepsea sole), and shallow water flatfish (yellowfin sole, rock sole, and other flatfish)",Y,None,0,None,0,27743227.82,0,0.203628392,0,0,0,0,0,0,1,,0,0,0.093804978,0,0.242913866,0,0,0,0,0,0,0,0.028059904
NA,Gulf of Alaska Nonpelagic Trawl,AK,trawl,trawl,2012,"Pacific cod, Arrowtooth flounder, flathead sole, rex sole, deep water flatfish (Dover sole, Greenland halibut, deepsea sole), and shallow water flatfish (yellowfin sole, rock sole, and other flatfish)",Y,None,0,None,0,24156266.66,0,0.200098731,0,0,0,0,0,0,1,,0,0,0.0816768,0,0.238703237,0,0,0,0,0,0,0,0.026698336
NA,Gulf of Alaska Nonpelagic Trawl,AK,trawl,trawl,2013,"Pacific cod, Arrowtooth flounder, flathead sole, rex sole, deep water flatfish (Dover sole, Greenland halibut, deepsea sole), and shallow water flatfish (yellowfin sole, rock sole, and other flatfish)",Y,None,0,None,0,29896134.09,143,0.205232999,0,0,0,0,0,0,1,,0,0,0.101084352,0.01942407,0.244828046,0,0,0,0,0,0,0,0.030444706
26,Gulf of Alaska Pacific Cod Jig,AK,line,line,2010,Pacific cod,M,None,0,None,0,485.02,0,0.000511775,0,0,0,0,0,0,1,NA,0,0,1.64E-06,0,0.00061051,0,0,0,0,0,0,0,5.10E-05
113,Gulf of Alaska Pacific Cod Jig,AK,line,line,2011,Pacific cod,M,None,0,None,0,NA,0,NA,0,0,0,0,0,0,1,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0
200,Gulf of Alaska Pacific Cod Jig,AK,line,line,2012,Pacific cod,M,None,0,None,0,NA,0,NA,0,0,0,0,0,0,1,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0
287,Gulf of Alaska Pacific Cod Jig,AK,line,line,2013,Pacific cod,M,None,0,None,0,NA,0,NA,0,0,0,0,0,0,1,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0
27,Gulf of Alaska Pacific Cod Longline,AK,longline,longline,2010,Pacific cod,M,None,0,None,0,6350906.7,180,0.146400369,0,0,0,2,0,18,1,440,0,0,0.021473589,0.024449878,0.174644996,0,0,0,0.044444444,0,0.014758937,0,0.02331432
114,Gulf of Alaska Pacific Cod Longline,AK,longline,longline,2011,Pacific cod,M,None,0,None,0,4423792.64,54,0.111660977,0,0,0,0,0,0,1,440,0,0,0.01495766,0.007334963,0.133203427,0,0,0,0,0,0,0,0.012958004
201,Gulf of Alaska Pacific Cod Longline,AK,longline,longline,2012,Pacific cod,M,None,0,None,0,3853626.33,77,0.104188268,0,0,0,0,0,0,1,440,0,0,0.013029822,0.010459114,0.124289028,0,0,0,0,0,0,0,0.01231483
288,Gulf of Alaska Pacific Cod Longline,AK,longline,longline,2013,Pacific cod,M,None,0,None,0,4481520.19,39,0.152868088,0,0,0,0,0,0,1,107,0,0,0.015152848,0.005297474,0.182360514,0,0,0,0,0,0,0,0.016900903
365,Gulf of Alaska Pacific Cod Longline,AK,longline,longline,2014,Pacific cod,Y,None,0,None,0,6033442.38,74,0.167677973,1,0,0,18,0,14,1,107,0,0,0.020400183,0.010051616,0.20002763,0.166666667,0,0,0.4,0,0.011479173,0,0.067385439
449,Gulf of Alaska Pacific Cod Longline,AK,longline,longline,2015,Pacific cod,M,None,0,None,0,5107606.71,53,0.161775816,1,0,0,0,0,0,1,92,0,0,0.017269762,0.007199131,0.192986786,0.166666667,0,0,0,0,0,0,0.032010195
30,Gulf of Alaska Pollock Trawl,AK,Midwater trawl,trawl,2010,Pollock,M,None,0,None,0,3246082.21,0,0.018761232,0,0,0,0,0,0,1,62,0,0,0.010975604,0,0.022380786,0,0,0,0,0,0,0,0.002779699
117,Gulf of Alaska Pollock Trawl,AK,Midwater trawl,trawl,2011,Pollock,M,None,0,None,0,4776789.18,0,0.026649196,0,0,0,0,0,0,1,62,0,0,0.016151207,0,0.031790553,0,0,0,0,0,0,0,0.003995147
204,Gulf of Alaska Pollock Trawl,AK,Midwater trawl,trawl,2012,Pollock,M,None,0,None,0,3315530.65,0,0.014858509,0,0,0,0,0,0,1,62,0,0,0.011210422,0,0.017725121,0,0,0,0,0,0,0,0.002411295
291,Gulf of Alaska Pollock Trawl,AK,Midwater trawl,trawl,2013,Pollock,Y,None,0,None,0,4682913.87,0,0.022563004,0,0,0,0,0,0,1,62,0,0,0.015833797,0,0.026916023,0,0,0,0,0,0,0,0.003562485
366,Gulf of Alaska Pollock Trawl,AK,Midwater trawl,trawl,2014,Pollock,M,None,0,None,0,6015793.27,NA,0.018983393,1,74079.41,0,16,0,0,1,62,0,0,0.020340508,NA,0.022645808,0.166666667,0.042797017,0,0.355555556,0,0,0,0.055273232
450,Gulf of Alaska Pollock Trawl,AK,Midwater trawl,trawl,2015,Pollock,M,None,0,None,0,5265135.36,0,0.01441831,1,91026.62,0,0,0,0,1,67,0,0,0.017802395,0,0.017199996,0.166666667,0.052587727,0,0,0,0,0,0.021188065
28,Gulf of Alaska Pot,AK,pots and traps,pots and traps,2010,Pacific cod,M,None,0,None,0,3151941.8,0,0.065790345,0,0,0,0,0,0,1,154,0,0,0.010657297,0,0.078483098,0,0,0,0,0,0,0,0.007428366
115,Gulf of Alaska Pot,AK,pots and traps,pots and traps,2011,Pacific cod,M,None,0,None,0,3668147.46,37,0.053483907,0,0,0,0,0,0,1,154,0,0,0.012402684,0.005025808,0.063802412,0,0,0,0,0,0,0,0.006769242
202,Gulf of Alaska Pot,AK,pots and traps,pots and traps,2012,Pacific cod,M,None,0,None,0,2483245.81,0,0.049852465,0,0,0,0,0,0,1,154,0,0,0.008396313,0,0.059470366,0,0,0,0,0,0,0,0.005655557
289,Gulf of Alaska Pot,AK,pots and traps,pots and traps,2013,Pacific cod,M,None,0,None,0,3319027.43,65,0.080832307,0,0,0,0,0,0,1,NA,0,0,0.011222245,0.008829123,0.096427065,0,0,0,0,0,0,0,0.009706536
367,Gulf of Alaska Pot,AK,pots and traps,pots and traps,2014,Pacific cod,Y,None,0,None,0,4026371.88,39,0.08264142,1,0,0,16,0,0,1,154,0,0,0.013613907,0.005297474,0.098585205,0.166666667,0,0,0.355555556,0,0,0,0.053309901
451,Gulf of Alaska Pot,AK,pots and traps,pots and traps,2015,Pacific cod,Y,None,0,None,0,4191825.35,39,0.083639337,1,0,0,0,0,0,1,128,0,0,0.014173336,0.005297474,0.099775648,0.166666667,0,0,0,0,0,0,0.023826094
32,"Gulf of Alaska Rockfish (Northern Rockfish, Pelagic Shelf Rockfish, Pacific Ocean Perch) Trawl",AK,Bottom trawl,trawl,2010,"Pacific ocean perch, Northern rockfish, Pelagic shelf rockfish",M,None,0,None,0,7102255.92,0,0.111179842,0,0,0,0,0,0,1,34,0,0,0.024014039,0,0.132629468,0,0,0,0,0,0,0,0.013053626
119,"Gulf of Alaska Rockfish (Northern Rockfish, Pelagic Shelf Rockfish, Pacific Ocean Perch) Trawl",AK,Bottom trawl,trawl,2011,"Pacific ocean perch, Northern rockfish, Pelagic shelf rockfish",M,None,0,None,0,5828297.84,27,0.107089289,0,0,0,0,0,0,1,10,0,0,0.019706552,0.003667482,0.127749736,0,0,0,0,0,0,0,0.012593647
206,"Gulf of Alaska Rockfish (Northern Rockfish, Pelagic Shelf Rockfish, Pacific Ocean Perch) Trawl",AK,Bottom trawl,trawl,2012,"Pacific ocean perch, Northern rockfish, Pelagic shelf rockfish",M,None,0,None,0,5213373.09,60,0.083215396,0,0,0,1,0,60,1,34,0,0,0.017627377,0.008149959,0.099269917,0,0,0,0.022222222,0,0.049196458,0,0.016372161
293,"Gulf of Alaska Rockfish (Northern Rockfish, Pelagic Shelf Rockfish, Pacific Ocean Perch) Trawl",AK,Bottom trawl,trawl,2013,"Pacific ocean perch, Northern rockfish, Pelagic shelf rockfish",M,None,0,None,0,6904955.57,0,0.122065227,0,0,0,0,0,100,1,34,0,0,0.02334693,0,0.145614941,0,0,0,0,0,0.081994096,0,0.020912997
NA,"Gulf of Alaska Rockfish (Northern Rockfish, Pelagic Shelf Rockfish, Pacific Ocean Perch) Trawl",AK,Bottom trawl,trawl,2014,"Pacific ocean perch, Northern rockfish, Pelagic shelf rockfish",M,None,0,None,0,4368160.05,20,0.063534246,2,8638.9,0,32,0,0,1,#REF!,0,0,0.014769556,0.002716653,0.075791736,0.333333333,0.004990849,0,0.711111111,0,0,0,0.095226103
NA,"Gulf of Alaska Rockfish (Northern Rockfish, Pelagic Shelf Rockfish, Pacific Ocean Perch) Trawl",AK,Bottom trawl,trawl,2015,"Pacific ocean perch, Northern rockfish, Pelagic shelf rockfish",M,None,0,None,0,6348643.55,0,0.087372556,2,13202.17,0,0,0,0,1,582,0,0,0.021465937,0,0.104229107,0.333333333,0.007627133,0,0,0,0,0,0.038887959
33,Gulf of Alaska Sablefish Longline,AK,longline,longline,2010,Sablefish,Y,None,0,None,0,11343668.03,234,0.38376235,0,0,0,2,0,379,1,291,0,0,0.038355037,0.031784841,0.457800581,0,0,0,0.044444444,0,0.310757625,0,0.073595211
120,Gulf of Alaska Sablefish Longline,AK,longline,longline,2011,Sablefish,M,None,0,None,0,17012077.23,1766,0.452675945,0,0,0,2,0,98,1,291,0,0,0.057520976,0.239880467,0.540009489,0,0,0,0.044444444,0,0.080354214,0,0.080184133
207,Gulf of Alaska Sablefish Longline,AK,longline,longline,2012,Sablefish,M,None,0,None,0,18704643.7,124,0.440892461,0,0,0,2,0,254,1,291,0,0,0.063243856,0.016843249,0.52595265,0,0,0,0.044444444,0,0.208265005,0,0.071562434
294,Gulf of Alaska Sablefish Longline,AK,longline,longline,2013,Sablefish,Y,None,0,None,0,27420165.12,497,0.516416197,0,0,0,2,0,0,1,291,0,0,0.092712644,0.067508829,0.616046976,0,0,0,0.044444444,0,0,0,0.068392741
370,Gulf of Alaska Sablefish Longline,AK,longline,longline,2014,Sablefish,M,None,0,None,0,13869309.3,25,0.38503824,1,386.85,0,16,0,287,1,291,0,0,0.046894697,0.003395816,0.459322625,0.166666667,0.00022349,0,0.355555556,0,0.235323057,0,0.105615159
454,Gulf of Alaska Sablefish Longline,AK,longline,longline,2015,Sablefish,M,None,0,None,0,14333976.06,582,0.404059797,1,247.82,0,2,0,374,1,295,0,0,0.048465821,0.079054605,0.48201396,0.166666667,0.00014317,0,0.044444444,0,0.306657921,0,0.093953882
34,Gulf of Alaska Sablefish Trawl,AK,trawl,trawl,2010,Sablefish,Y,None,0,None,0,543840.1,0,0.446516113,0,0,0,0,0,0,1,NA,0,0,0.001838824,0,0.532661258,0,0,0,0,0,0,0,0.044541673
121,Gulf of Alaska Sablefish Trawl,AK,trawl,trawl,2011,Sablefish,M,None,0,None,0,691773.77,0,0.582690305,0,0,0,0,0,0,1,NA,0,0,0.002339015,0,0.695107168,0,0,0,0,0,0,0,0.058120515
208,Gulf of Alaska Sablefish Trawl,AK,trawl,trawl,2012,Sablefish,M,None,0,None,0,540815.06,0,0.511230069,0,0,0,0,0,0,1,NA,0,0,0.001828596,0,0.609860302,0,0,0,0,0,0,0,0.050974075
